0,1,2,3,4,5,6,7
67804.00000000089,344430.78283112997,1307.0694802147516,7353.719258712401,4610.74953753325,6953.7106946302765,1144.386534118303,78.43123543199202
68503.0000000009,344176.44312757935,1397.3960872038224,7154.56719235103,4569.049846595454,6462.641167713845,1141.1089439622926,78.36479511611954
69202.00000000087,343762.19378722034,1333.9686814254474,7402.964463291518,4637.976115356499,6807.273589887909,1140.6150705424448,78.4138044661813
69901.00000000086,343197.11950164766,1284.3672965868407,7485.8320262302905,4367.062754625079,6896.446009523567,1142.3449848136347,78.45022959720545
70600.0000000009,342993.121733405,1300.9141318324855,7653.782666139184,4914.013145305739,6805.095669672488,1138.9558760694542,78.42378046342697
71299.00000000089,342894.5202322946,1422.042867609188,7717.028286717866,4828.961798801892,7282.881842625151,1142.4427142465001,78.42751845234949
71998.00000000089,342401.8322881889,1426.4221370061698,7482.705293059595,4926.614754011334,7171.261714172026,1140.3027197190324,78.4411280148247
72697.00000000086,342367.738168613,1384.419690751523,7853.577746031254,4846.4785958067705,7355.617457812792,1141.6971757617218,78.44754042352301
73396.00000000087,341871.4205466526,1420.6088225684066,7671.852498847375,5093.250122974304,7519.459607149277,1139.1952546434416,78.4075032460367
74095.00000000083,341768.55115264136,1432.4506056184691,7804.175995313078,4602.643443492332,7717.983802766253,1139.5986836576785,78.50422977283762
74794.0000000009,341453.7848309034,1393.4392820664418,7923.112670344106,4717.267264399374,7177.897136838551,1140.54266593875,78.47621105691124
75493.0000000009,340953.1546046755,1369.1868802981248,7942.771529239084,5208.62208782108,7291.468824412892,1139.241151118716,78.45932916286515
76192.0000000009,340656.935556614,1377.5215464788978,7855.906591144488,5010.382594888499,7389.11936426933,1140.1976014137388,78.43098045476576
76891.00000000086,340242.10008881654,1458.9742825920905,7773.791669879665,5136.1304855665585,7522.320964943812,1140.7254229328516,78.46480715040215
77590.00000000089,339977.47189118044,1451.8898037465724,8109.511287054617,4731.105201841359,6969.20966754393,1138.9981113842994,78.47052190099008
78289.00000000084,339554.125943761,1432.9942185570444,7996.146088760193,4939.355471807179,7227.704104514317,1138.8886802077066,78.4519432086172
78988.00000000087,339043.2360475265,1385.6729054384648,8146.392090348924,5225.534952735434,7573.406216956723,1138.4918402108244,78.44965139974316
79687.00000000087,338571.68829594384,1300.6746458765913,8058.350174972435,5608.070048685775,7298.8389024864,1142.2349262391292,78.45185547063733
80386.00000000087,338121.256565511,1336.297584287598,8193.470469249829,5675.905635003354,7678.922190955885,1137.1498235073532,78.4955668308227
81085.00000000089,337834.04901404,1332.6489882674625,8325.613720769205,4979.545904964875,8139.606092495122,1137.6630628154767,78.51717352016634
81784.00000000089,337688.36224465555,1339.4195830766132,8284.773488623567,5430.422155756674,7413.569822613792,1139.7923882817593,78.51831400776136
82483.0000000009,337341.8524410492,1305.0585931420164,8449.039217918502,5489.282190093089,8032.766209607582,1138.8353971264667,78.51959093891863
83182.0000000009,337189.3945096129,1339.7595558255816,8238.979429905676,5789.76518629385,8061.496090479602,1134.225799787705,78.49509048838759
83881.00000000087,337135.4469543431,1441.8655435989822,8586.11242792567,5796.165125684418,8747.444449179075,1137.504722211335,78.56541127983174
84580.00000000083,306068.81109395216,1319.5626831272236,6915.926199834281,4252.744180013247,5811.51880218742,979.9992982212615,78.37822122774162
85279.0000000008,306011.8037605368,1302.7522201924846,6675.269249233831,3879.825711240842,5758.975174129131,980.9229012994651,78.39316675115296
85978.00000000081,305954.7965406021,1299.3657286675887,6955.2765888281465,3989.5311874067825,6506.821086353403,976.950887559872,78.38652517925776
86677.00000000083,305339.2985001894,1319.0967184358885,7205.588742439353,4349.1023623900555,6093.040577962851,978.7840136296603,78.40782049394794
87376.00000000083,304595.17754531297,1319.8750002805054,7149.879187400265,4234.737574727612,6431.1289163178935,978.4854463984169,78.40099705627159
88075.00000000081,303648.37485702516,1320.443107898859,7094.762466488781,4580.927418003415,6441.4998176431955,977.349202817527,78.36324415149119
88774.00000000081,303401.5379251287,1294.008723913037,7352.6148167084575,4836.792885686201,6478.954363323967,977.5424096441179,78.41391670201475
89473.00000000084,303048.6524394557,1344.2258145395926,7376.423040520497,4266.708232016351,6094.937082655646,977.0282915668336,78.40248168846806
90172.0000000008,302223.2308994196,1356.79256671318,7147.923774831872,4423.921635468851,6335.74043182281,976.3664737188385,78.44117880789024
90871.00000000083,301859.64021879836,1307.6325120805882,7409.541270234535,4700.012428102421,7070.127139659287,981.397914664164,78.45142610011212
91570.0000000008,301395.2403849494,1285.8533620836556,7504.151211299564,4434.094647753884,6451.708566297,978.3935541356205,78.41569917914308
92269.00000000083,301017.4043677403,1356.692522429609,7413.242981610073,4547.218731460183,6737.7154294903385,978.4047383018245,78.42214240475425
92968.00000000083,299923.40879518643,1330.032341884491,7477.91260427031,4283.846990198769,7133.788204034316,976.7214661719336,78.45004297620837
93667.00000000083,298876.625589209,1340.2447019619974,7578.696444341986,5031.232945907281,7114.60380859005,972.9482454698364,78.41394720757417
94366.00000000083,297952.5232251043,1304.6048292927458,7612.607321573667,5109.545960758094,7079.445270149592,973.6884009011286,78.43144916196573
95065.00000000084,297550.27820591145,1340.7051293552893,7672.1537840411675,5335.750183604624,7420.398747224549,976.7735140313384,78.42388662786861
95764.00000000084,296567.7825694939,1365.6298019838757,7908.171644452244,5361.208847152666,7036.449460890156,971.1673514610068,78.4292592647286
96463.00000000079,296133.24164474045,1321.8894420963654,7656.229363446042,4838.451579220057,7695.255963940782,974.7131341355299,78.47233848547086
97162.00000000079,296000.674484124,1390.1186767114343,7789.328720774243,5079.209229385418,6998.911338477045,975.9567707254752,78.4303561203869
97861.00000000083,295330.8168402855,1370.8504498379232,8011.243477407485,5025.105977495436,7137.399462259365,973.2749565969958,78.50039515821022
98560.00000000084,294914.3884449269,1314.4746973129486,7731.5232954144185,4674.983784155916,7941.310333741932,973.8650891339443,78.45228675881661
99259.0000000008,294399.41120346886,1294.105540810654,7798.6138429286175,5066.631554922424,7474.427174595309,975.6649120159514,78.44723427111568
99958.0000000008,293492.0740132747,1365.1525919963858,7845.0233018348135,4830.488297197655,7691.188995349807,973.0949216238537,78.47096907527023
100657.00000000083,292887.68164094276,1288.2046722165105,8187.982086456198,5371.221055301448,7449.578333023438,975.2823579416513,78.5237841265482
101356.0000000008,292802.5609574364,1422.2846135466211,8316.188260767167,5154.331965522901,7641.497086634736,970.1280154114148,78.53872480982899
102055.00000000084,291704.5674623933,1423.009173863764,8200.590634828355,5756.055095926115,8228.030306884388,973.6290550338204,78.5221408102483
102754.00000000083,290792.9632871433,1298.2318433151904,8392.830147037352,5535.343816702023,7910.3257873479915,970.3551831118757,78.54049462761014
103453.00000000083,289863.0448139436,1399.8076273114,8644.860628515233,5572.253665093066,8773.514461509538,972.0855201812643,78.50633900830907
104152.00000000083,289833.32378380984,1462.1766808016748,8392.43433463672,5404.206289640329,8235.274103712089,969.9707326269397,78.53855347345457
104851.00000000079,289071.60686335264,1373.4902443361411,8680.582440229588,5299.160042432136,8617.078632286037,970.7293034747278,78.5207968673426
105550.00000000083,288301.33066660404,1388.9549079246024,8768.775865748596,5235.226967086376,8600.439859944821,972.6050520122927,78.56570678253674
106249.00000000083,288006.2008056008,1477.994313125185,8797.326065723655,5749.549249325902,8809.175185783106,968.942163302444,78.5437924335521
106948.0000000008,287460.7236029853,1460.7779634977203,8790.670058213142,5394.203866993687,7769.864057079134,969.7802529723585,78.5616004695889
107647.00000000084,287436.07561080094,1333.285230490804,8796.229798397573,5565.321100441593,8050.899855142237,970.4300346704495,78.57796938763899
108346.00000000083,286574.360015754,1425.89335281694,8926.019165885325,5581.06288883198,8902.342355842024,966.1635615591144,78.59435514000265
109045.00000000084,286073.0568494077,1384.2454964799012,8856.546020695343,6346.7174118653265,9002.582781388637,968.9612438225391,78.54554380364283
109744.00000000084,285903.4626624106,1436.2343190131946,9034.84105596442,5486.618471373297,8355.304471895313,965.2393656980563,78.54487147837925
110443.0000000008,285656.03222683474,1377.9620865339523,9126.510179591105,6425.783611510758,8912.742601303156,967.2873939936464,78.6049725323796
111142.00000000084,285582.424039457,1338.5944189416678,9006.268243377428,6305.087196594894,8441.813287767529,970.2198872760517,78.58246776531077
111841.00000000084,285310.3478813094,1427.6633555663034,8920.363769979425,5996.426339569716,9308.703061588974,970.0337402728019,78.6179682969589
112540.00000000045,113129.90462169585,1312.2636096413992,5678.331825177634,2945.7492478820727,4192.830383848531,1256.5449669916543,78.25449060798738
113239.0000000005,112480.45263297773,1312.8122112660947,5745.770723998981,3351.552245056669,4659.081021600862,1253.8002399966354,78.25096414125974
113938.00000000045,112095.77575391579,1332.5023213324262,5747.790851944253,3430.92182389076,4947.209917115672,1255.874436245292,78.27320560239818
114637.00000000051,111767.61459884488,1334.0478868817293,5869.305241304272,3011.504717742051,4407.174032755224,1254.6441439659561,78.23520804458802
115336.00000000047,111654.3280010209,1297.5735539452398,5881.360573465616,3062.311754421111,5066.227161829137,1254.7224127312234,78.22708608622492
116035.00000000045,111929.0229402497,1289.2609093216684,5840.251838770913,3074.8846276578656,4653.123867032833,1256.2240198896513,78.31549895294383
116734.00000000045,111779.89896750216,1326.3255642904644,6200.516233045132,3482.1069679526986,4702.560389611354,1253.320029634382,78.29958163180777
117433.00000000047,112266.99767298232,1319.2269279494367,6195.260513997152,3265.4149035119876,5661.837601975432,1251.5270592974573,78.31251063230607
118132.0000000005,112735.75852193483,1304.390264922836,6242.896997693189,3565.1230518226125,5194.417224021376,1252.3184285301097,78.29460192296986
118831.0000000005,112718.22543596938,1332.725072440211,6335.368527667799,3378.0478296951114,5219.2678314100485,1252.4262259996249,78.26205548431139
119530.0000000005,111837.4257698356,1356.6577879301344,6088.060898967178,3508.373438314653,5085.343832174599,1252.1877981034597,78.28228681235825
120229.00000000051,112282.30092136742,1366.506835534939,6314.299293505445,3629.765070523651,5559.568829621506,1255.1332699719105,78.29359860071087
120928.00000000051,113085.16497528557,1333.8971518550961,6355.673364560346,3457.967267083788,5101.151048561644,1252.0083079053854,78.27079967541775
121627.0000000005,112948.90320319976,1302.8584886312321,6528.668805543205,3777.1795399845173,5753.696136422578,1252.7015902222884,78.32867392264772
122326.00000000052,112775.34977925917,1369.0322497523596,6371.376582181227,3511.4944370573544,6150.720694531062,1253.970707409163,78.3159293565963
123025.0000000005,112281.20385875396,1310.836820445793,6530.201101299457,3487.1993549816484,5556.520246218873,1252.3303288983307,78.33116271917265
123724.00000000051,111906.12863228282,1354.9361438550623,6659.220802764718,3786.298628195224,5568.06315962502,1249.683126942506,78.36416938772648
124423.00000000051,112506.43723403112,1396.6765355450195,6612.406526616456,3736.0027879851236,5986.402566575687,1251.5427448633966,78.30060350790038
125122.00000000051,112820.27266283787,1290.0789826943196,6656.779729692651,4184.101543043267,6295.878361546298,1249.8349430204407,78.31522583230434
125821.0000000005,112908.40775493538,1393.9332615413603,6615.5612229690805,4111.018497344648,5675.686640544409,1251.7989045286763,78.33326881280499
126520.0000000005,112061.55180115449,1424.0614427384262,6908.323491273751,3646.5101421328227,6312.69096754101,1250.7806605872977,78.4055265268286
127219.00000000051,111504.01723652805,1298.1040779020857,6932.843150458604,4144.281048594058,5873.725529874932,1251.552321489858,78.36422567193422
127918.00000000055,111373.63440776052,1378.2342220767748,6970.729016642424,4056.1753414122845,6075.862406342066,1250.1531155607713,78.38914029328235
128617.00000000051,111692.2291232791,1340.878585278896,6903.296101064587,4080.556651194829,5975.987988498955,1247.3238006981608,78.35692696740735
129316.00000000051,111039.29106643997,1357.9523853693393,7059.091533151269,4289.36848757165,6313.186764025712,1249.8380352988872,78.38334176739453
130015.00000000045,111126.58686716828,1403.6367085404452,7096.177006680463,4379.62170477168,6734.693113131945,1249.5022974713831,78.34763202039734
130714.00000000051,110727.9867662781,1301.0670572499525,7244.5893405645875,4581.261048977749,6662.286290539402,1247.0193087289942,78.35906161356398
131413.00000000044,110134.04088710879,1290.901826618999,6993.34930035824,4274.246440106278,5976.171070046644,1248.547368384501,78.37418620765186
132112.00000000052,110575.9638174332,1439.9407670655883,7303.736661513296,4365.466259369634,6804.612858796779,1249.7966752504897,78.3692070649111
132811.0000000005,110582.2360051681,1411.8840408833933,7064.555722001843,4374.818772509973,6751.8695762730395,1247.7762026008847,78.4189528012036
133510.00000000052,110561.82956703097,1375.3942110643793,7174.741408612207,4416.46558139872,6591.407843463075,1247.5997471955372,78.41779353333607
134209.0000000005,110673.48152181525,1403.7929094020212,7254.316628858082,4352.971917100633,6624.25481470107,1248.5191768928803,78.3916291534932
134908.0000000005,110702.97311681735,1350.0880974284928,7410.260733578309,4497.421700914786,6812.977926855725,1247.6109659767976,78.4572032275282
135607.0000000005,109716.77215635926,1305.7509610488341,7458.875867278906,4654.9610971784305,6528.532884164268,1245.6529741236425,78.41284007725284
136306.0000000005,109738.71573498152,1313.0254942932534,7605.845988381931,4377.888303678293,6633.469706816081,1246.6014643977937,78.40613470621044
137005.00000000058,109552.06363944843,1366.8742170354344,7426.643874211559,5217.8223761964355,6936.165181594948,1246.8125777171217,78.48265271867906
137704.00000000052,109077.11612176163,1332.781376625405,7737.030129422273,5009.86198167926,7598.156274997466,1244.5794868173657,78.42092452460449
138403.00000000052,108772.8406981555,1470.3075819664652,7835.133366370022,5332.244399161716,6781.968357383535,1244.0786957431617,78.44020330222924
139102.00000000052,108100.91917080533,1352.9390741259608,7745.103911024216,4469.490029104249,7104.422905828451,1245.195243768565,78.50878275057818
139801.00000000052,108013.9859520283,1307.9339365722262,7777.845195691622,5331.390399266242,7631.288449331254,1245.5515845605564,78.45578134012305
140500.0000000017,697214.4257694082,1463.6091024754412,6115.070425375504,3196.8070925723514,5688.390364520604,1252.9129477014003,78.30851789967247
141199.00000000172,688507.0219672234,1462.8901181525173,6296.372208728995,3694.4849352538977,5643.092425414655,1252.8356903963472,78.29618495700107
141898.0000000017,696819.4236512334,1465.8126437684248,6213.059074358193,3739.2825460329414,5303.30087241304,1251.8209582349432,78.3005212964439
142597.00000000172,685830.5256604403,1442.689296571751,6186.632954043058,3703.7498108721775,5316.890915931413,1253.0827005602466,78.32759359702591
143296.0000000017,687799.1687398521,1467.9257520967299,6319.393229401165,3791.9425125724674,5530.151413644437,1250.069457560764,78.32383021864685
143995.00000000166,689299.4978116284,1496.5708970210624,6622.020088847958,3682.431915736681,5866.482770101056,1253.5410995216375,78.33673659648838
144694.00000000163,694634.8278464854,1505.4490338383432,6662.737165486517,3983.0538799130436,5584.665380804956,1252.7219181207008,78.3558302320448
145393.00000000166,693897.6179752741,1464.3277207450167,6693.996527764225,3855.000867466591,6071.165376866708,1249.1718116546526,78.35760712604012
146092.00000000163,690728.566269758,1460.0594622528768,6471.267434972764,4087.443112625489,6251.528681850016,1251.91610843396,78.30547023790245
146791.0000000017,683640.5955853398,1494.759903786322,6695.143421667326,3837.711044055601,6123.270943586362,1249.387414629322,78.32636493980192
147490.00000000166,682117.9722230635,1456.9787597738596,6600.2577372212245,4322.881812199257,5463.275026226459,1250.164889419205,78.32863757921169
148189.0000000017,691131.7672497525,1483.0021847471646,6818.659455313589,4097.5155654135615,5514.770315026684,1249.368259728062,78.34741231809899
